"('TRAAWDK128F92E2A17', 'info')","('Who Shot Ya (Amended Album Version)', 'The Notorious B.I.G.', (91.69, -5.934))"
"('TRAAWQD12903CAA968', 'info')","(""Love's Been Good To Me"", 'Carl Belew', (121.563, -15.672))"
"('TRAAWUH128F427F12C', 'info')","('When Morning Comes To Town', 'The Field Mice', (162.682, -15.54))"
"('TRAAWUM128F426009A', 'info')","('Estate', 'Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas', (106.219, -14.621))"
"('TRAAWAD128F92FA59F', 'info')","('Carpe PM', 'The Secret Life of Teenage Girls', (88.935, -8.798))"
"('TRAAZYI12903CB2EE4', 'info')","('Leng Jing', 'Stephy Tang', (105.196, -7.225))"
"('TRAAZIE128F427961E', 'info')","('The Second Summer Of Love', 'Danny Wilson', (196.034, -7.928))"
"('TRAAZHO128F427C9EC', 'info')","('Ftei O Erotas', 'Angela Dimitriou', (124.177, -9.28))"
"('TRAAZKV12903CDDFE0', 'info')","(""Don't Phunk With My Heart"", 'Java', (130.861, -7.598))"
"('TRAAZQF128F4285BC3', 'info')","('Spirit', ""Pe'z"", (75.955, -7.605))"
"('TRAAZLK128F93586D6', 'info')","('Give It What U Got', 'SWAMI featuring Asuivre', (90.008, -2.939))"
"('TRAAZQW128F93430DC', 'info')","('Another Long One', 'Shawn Colvin', (210.871, -13.256))"
"('TRAAZBX128F1492AF8', 'info')","('Joy To The World', 'Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge', (82.422, -13.826))"
"('TRAAZPJ128F4292DB5', 'info')","('Isla del Luna', 'Lisa Lynne', (95.981, -14.544))"
"('TRAAZGC12903CB5DFB', 'info')","('Hoochie Coochie Man', 'The Jeff Healey Band', (107.197, -11.488))"
"('TRAAZBD128F427A97D', 'info')","('Oh My God', 'Sticky Fingaz', (80.149, -5.947))"
"('TRAAZJU12903C980B6', 'info')","('Prelude And Fugue In C Major BWV 531 : Fugue', 'Lionel Rogg', (64.401, -14.367))"
"('TRAAZOZ12903C9CABF', 'info')","('Dancing To A Standstill', 'The Black Velvet Band', (122.174, -8.632))"
"('TRAAGVM128E0784D95', 'info')","('Hourglass', 'Borialis', (86.938, -5.758))"
"('TRAAGCZ128F93210FD', 'info')","(""Let's Get It Started"", 'Black Eyed Peas', (105.206, -4.882))"
"('TRAAGXN128F92DE52C', 'info')","('Wake', 'The Dirty Skirts', (141.936, -4.907))"
"('TRAAGGE128F9325E2C', 'info')","('She Fell Away (2009 Digital Remaster)', 'Nick Cave & The Bad Seeds', (144.603, -11.751))"
"('TRAAGMJ12903CAD7D4', 'info')","('This Melody (Live)', 'Julien Clerc', (119.896, -9.97))"
"('TRAAGPJ128F428CD1B', 'info')","('I Never Came', 'Queens Of The Stone Age', (115.606, -8.165))"
"('TRAAGKF128F932D5A2', 'info')","('Complicate It', 'Smartbomb', (132.022, -2.658))"
"('TRAAGPF12903CE027E', 'info')","('Indian Love Call', 'Slim Whitman', (91.487, -11.98))"
"('TRAAGOH128F42593CE', 'info')","('You Feel Good All Over', 'T.G. Sheppard', (82.343, -15.581))"
"('TRAAGUA128F93236E8', 'info')","('Dixie', 'Hank Penny & The Lincoln Penny Orchestra', (126.523, -12.69))"
"('TRAAGKS128F9314884', 'info')","('Opus a Satana (Part 2)', 'Emperor', (89.867, -11.051))"
"('TRAAGPH128F4273C8D', 'info')","('You Can Still Be Free', 'Savage Garden', (84.69, -11.215))"
"('TRAAGKQ128F92EAF39', 'info')","('Monde De Fou', 'Suburbs', (183.92, -4.42))"
"('TRAAGZU128EF360F47', 'info')","('Caricia Y Herida', 'Flor Silvestre', (106.049, -8.133))"
"('TRAAGJV128F1464090', 'info')","(""It's My Party"", 'Lesley Gore', (129.122, -9.091))"
"('TRAAGNL128F4299BF1', 'info')","(""I'm Gone This Time"", 'Glen Campbell', (137.29, -11.335))"
"('TRAAGEC128E079252C', 'info')","('Metal', 'Nine Inch Nails', (63.017, -12.951))"
"('TRAAGVF128E0789785', 'info')","('Commercial Reign', 'Inspiral Carpets', (113.677, -8.7))"
"('TRAAGHM128EF35CF8E', 'info')","('Next Time', 'Nadine Renee', (167.92, -6.693))"
"('TRAATWQ12903CC5BA8', 'info')","('Go To Hell', 'Prozak', (88.835, -6.021))"
"('TRAATOA12903CAD615', 'info')","('Yesterdays', 'Percy Faith', (86.141, -15.578))"
"('TRAATJK128F9339179', 'info')","('Smile', 'Xcultures', (107.177, -16.006))"
"('TRAATMY128F149562F', 'info')","('Kite Live from Sydney', 'U2', (134.083, -7.614))"
"('TRAATXO128F92D97A6', 'info')","('Moon River - Original', 'Jerry Butler', (105.24, -13.135))"
"('TRAATZQ128F425E5F1', 'info')","('La Plus Bath Des Javas', 'Yvette Horner', (162.385, -6.893))"
"('TRAATBN128F14ACE82', 'info')","('Atmosphere Station', 'James Horner', (90.084, -38.525))"
"('TRAATNN128F92FD35F', 'info')","('Oh Look Misery', 'Blind Blake & The Royal Victoria Hotel Calypsos', (101.492, -7.108))"
"('TRAATNJ128F42631BA', 'info')","('Ever Be', 'Korn', (160.022, -5.912))"
"('TRAATIU128F4291A84', 'info')","('Shadows That Move', 'Mastodon', (89.78, -3.937))"
"('TRAATPA128F146753C', 'info')","(""Teacher's Pet"", 'Extreme', (120.097, -9.334))"
"('TRAATLC12903D0172B', 'info')","('Mountains Of Mourne', 'The Irish Tenors', (152.258, -19.794))"
"('TRAATQC128F425AF61', 'info')","('Palmer enquête', 'Alexandre Desplat', (128.173, -16.942))"
"('TRAATGM12903C9CD7C', 'info')","('Walk Away', 'Tantric', (106.698, -1.843))"
"('TRAATMY128F9334DAC', 'info')","('Loco (Crazy)', 'Little Joe', (106.398, -10.274))"
"('TRAAKTK128F9343DCC', 'info')","('Te Hacen Falta Vitaminas', 'Soda Stereo', (175.421, -3.818))"
"('TRAAKVD12903CE8474', 'info')","('Fire (Oscar G Space Vocal Mix)', 'Dolce; Oscar G.', (127.278, -5.602))"
"('TRAAKQS128F4224DE1', 'info')","('One Less Bell To Answer', 'Brazilian Tropical Orchestra', (236.006, -10.229))"
"('TRAAKJJ128F4228346', 'info')","('Juoksuhauta-twist (Elämä juoksuhaudoissa)', 'The Avengers', (192.688, -9.965))"
"('TRAAKVA128F934E69E', 'info')","('Sense And Trick', 'Xmilk', (104.153, -4.633))"
"('TRAAKAS128F4246013', 'info')","('Waiting', 'Porcupine Tree', (124.04, -7.982))"
"('TRAAKXN128F92E71B1', 'info')","('Grim Prospects (Version 2 Remix)', 'Schizoid', (86.091, -1.925))"
"('TRAAKDG128F42A0ECB', 'info')","(""Hips Don't Lie (featuring Wyclef Jean)"", 'Shakira Featuring Wyclef Jean', (100.023, -5.152))"
"('TRAAKAV128F931BE25', 'info')","(""A'chek Ouyounik (2009 Digital Remaster)"", 'Ragheb Alama', (191.196, -8.804))"
"('TRAAKVZ12903D074BB', 'info')","('Hanging On (Medium Key Performance Track Without Background Vocals)', 'Britt Nicole', (160.165, -5.157))"
"('TRAAKSB128F934D73A', 'info')","('Festa', 'Gil Semedo', (150.666, -6.284))"
"('TRAAKDF128F92FA302', 'info')","('Hell', 'Foo Fighters', (152.127, -5.699))"
"('TRAAKNS12903CC5198', 'info')","('I Got Over It (Album Version)', 'Robben Ford', (154.322, -11.976))"
"('TRAAQBF12903CF796B', 'info')","('Have Yourself A Merry Little Christmas', 'Hem', (89.86, -15.736))"
"('TRAAQWF128F92D1AAD', 'info')","('Ernesto Nazareth', 'Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd', (169.775, -24.597))"
"('TRAAQIH128F428BDEA', 'info')","('(Bloody Paw On The) Kill Floor', 'Busdriver', (155.038, -6.258))"
"('TRAAQYN128F92ED77E', 'info')","('The Cube (Live)', 'S.U.P', (137.862, -8.161))"
"('TRAAQEV12903CB5459', 'info')","('Kako mi je pitas sad', 'Ana Bekuta', (160.261, -13.703))"
"('TRAAQYU12903CE68CE', 'info')","('Get Back Down', 'Boogie Pimps', (83.326, -6.751))"
"('TRAAQDL12903CA8FB5', 'info')","('Gerra De De', 'DJ Dips', (86.689, -6.248))"
"('TRAAQUC128F9322A82', 'info')","('Not Buried Deep Enough', 'The Gone Jackals', (135.175, -12.772))"
"('TRAAQZQ128EF35C51A', 'info')","('Beyond the Light', 'Aberdeen', (90.908, -12.658))"
"('TRAAQDJ128F92F95E0', 'info')","('Rain And Snow', 'Pentangle', (179.501, -12.053))"
"('TRAAQZF12903CEDCB8', 'info')","('Battle Of The Rosebud / Cries', 'Brian Keane', (117.667, -29.295))"
"('TRAAQOH128F4265CE6', 'info')","('Miracle', 'Bizarre Inc', (139.91, -9.062))"
"('TRAAQLJ128F428E870', 'info')","('Inolvidable', 'Bebo & Cigala', (132.967, -14.509))"
"('TRAAQLE128F424AE71', 'info')","('I Wish My Mother Was Here', 'Byther Smith', (117.168, -11.702))"
"('TRAAQPS128F429161D', 'info')","('Witch Weed (Live)', 'Bongzilla', (95.882, -6.788))"
"('TRAAQCK128F92E8C33', 'info')","('U Killed It', 'Lily Allen', (156.097, -5.871))"
"('TRAAQUF12903CDF4A4', 'info')","('Give Me 40 Acres (To Turn This Rig Around)', 'The Willis Brothers', (121.983, -9.258))"
"('TRAAQFC128F425ED83', 'info')","('Voices On The Corner', 'Jason Miles', (101.03, -9.716))"
"('TRAAUZX128F92F3D53', 'info')","('The Last Word (Amended Version)', 'Rah Digga (Featuring Outsidaz)', (201.802, -7.307))"
"('TRAAUSW128F426646E', 'info')","('Musical Episode', 'Horace Andy', (102.055, -10.173))"
"('TRAAUGD128F42734DA', 'info')","('Spanish Shuffle (Album Version)', 'Tam Tam Go!', (119.524, -7.684))"
"('TRAAUKK128F933A680', 'info')","('Terapia De Amor Intensiva', 'Soda Stereo', (91.328, -11.356))"
"('TRAAUMJ128F933BDB6', 'info')","('Haunting', 'LORE', (130.062, -8.147))"
"('TRAAUMN128F4273561', 'info')","('Lies Of Hate', 'Soul Asylum', (68.734, -6.582))"
"('TRAAUMZ12903CA97DC', 'info')","('The First Noel', 'Carl Doy with NZSO', (94.658, -16.527))"
"('TRAAUEO128E0780CB9', 'info')","('English Summer Rain', 'Placebo', (108.264, -7.255))"
"('TRAAUIH128F4254C9D', 'info')","('Empress So Divine', 'Warrior King', (241.877, -4.779))"
"('TRAAUWD128F930DD4E', 'info')","('Beautiful Brown eyes', 'Jimmy Wakely', (109.065, -14.123))"
"('TRAAUDN128F933F20D', 'info')","('Infidel', 'Delta 9', (109.636, -9.506))"
"('TRAAUGZ128F9307F78', 'info')","('Intro', 'Gertrudis', (97.76, -12.385))"
"('TRAAUZI12903CAFD53', 'info')","('Drop the Bass', 'The Nightraver & The Magican', (184.981, -5.483))"
"('TRAAVIH12903CFAC90', 'info')","('The Boss', 'Lady May', (188.056, -5.444))"
"('TRAAVAH128F4284D7C', 'info')","('Hard Times', 'RUN-DMC', (119.67, -12.75))"
"('TRAAVJL128F14ACADD', 'info')","(""Jeffrey's Dark Side"", 'Angelo Badalamenti', (61.883, -18.349))"
"('TRAAVKY12903CBBB93', 'info')","('Someone to Watch Over Me', 'Frank Chacksfield', (0.0, -20.964))"
"('TRAAVRJ128F92FF90A', 'info')","('Myth Takes', '!!!', (193.978, -7.901))"
"('TRAAVDZ128F148C948', 'info')","('Just As Much As Ever', 'Bert Kaempfert And His Orchestra', (105.181, -10.328))"
"('TRAAVOU128F422F292', 'info')","('Always And Never (Album Version)', 'Silverstein', (108.499, -1.998))"
"('TRAAVIT128F92E657C', 'info')","('Escapist', 'Nightwish', (143.97, -4.144))"
"('TRAAVGB12903CFAA99', 'info')","('Filipino Baby', 'Hank Locklin', (165.668, -9.668))"
"('TRAAVNN128F428A85D', 'info')","('Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente', 'Cesar Camargo Mariano/Helio Delmiro', (163.167, -11.877))"
"('TRAAVOK12903CC4773', 'info')","('Pinned To The Ground (album version)', 'Buzzhorn', (144.836, -5.627))"
"('TRABCTK128F934B224', 'info')","('Intro', '40 Grit', (186.882, -22.752))"
"('TRABCYE128F934CE1D', 'info')","('Living Hell', 'Bitter End', (111.032, -14.041))"
"('TRABCEI128F424C983', 'info')","('Der Kleine Dompfaff', 'Line Renaud', (124.75, -9.843))"
"('TRABCKL128F423A778', 'info')","('Streets On Fire (Explicit Album Version)', 'Lupe Fiasco', (110.218, -6.294))"
"('TRABCIX128F4265903', 'info')","('The Ballad Of Sleeping Beauty', 'Sophie B. Hawkins', (105.003, -6.301))"
"('TRABCAJ12903CDFCC2', 'info')","('Midnight Star', 'Luna Orbit Project', (139.993, -7.427))"
"('TRABCEC128F426456E', 'info')","('Native Soul', 'Danilo Perez', (159.233, -16.113))"
"('TRABCPZ128F4275C32', 'info')","('Music is what we love', 'Wilks', (88.973, -7.64))"
"('TRABCXB128F4286BD3', 'info')","('Prognosis', 'Steve Morse', (90.199, -6.977))"
"('TRABCUQ128E0783E2B', 'info')","('Harajuku Girls', 'Gwen Stefani', (113.995, -4.169))"
"('TRABCFL128F149BB0D', 'info')","('A Whiter Shade Of Pale (Live @ Fillmore West)', 'King Curtis', (100.415, -17.492))"
"('TRABCRU128F423F449', 'info')","('City Slickers', 'Marc Shaiman', (134.566, -18.341))"
"('TRABJIA128F14B189F', 'info')","('Anti Geroi', 'Azis', (98.151, -6.608))"
"('TRABJZT128F425C8DC', 'info')","('The Hustle', 'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack', (95.816, -9.636))"
"('TRABJFO128F933DD61', 'info')","('Lady Of Your Calibre', 'Gregory Isaacs', (160.011, -12.084))"
"('TRABJYQ128F92D57B1', 'info')","('Medley Leïla Chico', 'Leila Chicot', (90.008, -5.568))"
"('TRABJWA128F9309C09', 'info')","(""Warrior's Quest"", 'Ensiferum', (179.988, -4.507))"
"('TRABJAG128F9308636', 'info')","('Recorda-Me', 'Bobby Hutcherson', (95.633, -13.456))"
"('TRABJIX128C7196953', 'info')","('Stronger Than Me', 'Amy Winehouse', (91.198, -7.758))"
"('TRABJGY128F93539F9', 'info')","('Italian For Goodbye (skit)', 'The Pharcyde', (38.233, -19.461))"
"('TRABJVT128F14AE4B4', 'info')","('Joy In The Journey (The Final Word Album Version)', 'Michael Card', (115.258, -15.598))"
"('TRABJRW128F92EEABD', 'info')","('So Jah Seh', 'Jackie Edwards', (161.796, -12.102))"
"('TRABJOT12903CD66AA', 'info')","('Only For The Young', 'George Lopez', (75.467, -8.832))"
"('TRABJQN128F9361E4C', 'info')","(""T'as 16 ans demain"", 'Les Hou-Lops', (103.29, -7.458))"
"('TRABJRI128F92EDF92', 'info')","('Serene', 'The Cosmosamatics', (65.054, -14.952))"
"('TRABJVU128F9349CD1', 'info')","('Chorinho Pra Ele (Live)', 'Richard Galliano', (230.992, -12.01))"
"('TRABIOZ12903CF3554', 'info')","('Dansende Foran Speilet', 'Mons Leidvin Takle', (147.576, -25.146))"
"('TRABIOI12903CD8B9B', 'info')","('Daydreaming [Jakwob Remix]', 'Kid Sister', (140.026, -3.573))"
"('TRABIPA128F1458F79', 'info')","('Ease', 'Public Image Ltd', (193.56, -12.091))"
"('TRABIKX128F930CE4F', 'info')","('Complain', 'Ayo', (128.689, -11.26))"
"('TRABIZY128F933C696', 'info')","('Forbidden Fruit', 'Pursuit Of Happiness', (127.298, -10.324))"
"('TRABISL12903D08B0D', 'info')","('Too much informa', 'Sizzla', (190.01, -6.832))"
"('TRABIJJ128F426A1C1', 'info')","('Monster For Music', 'Beatnuts', (87.634, -10.231))"
"('TRABIWU12903CDF3B7', 'info')","('So Hot', 'Helen Love', (100.76, -6.746))"
"('TRABIQP128F427D0DD', 'info')","('Everchanging', 'Rise Against', (122.006, -8.576))"
"('TRABIUA128F9349CDF', 'info')","(""L'insidieuse (Live)"", 'Richard Galliano', (111.663, -13.481))"
"('TRABIEL128F931E1F2', 'info')","('Let Me Show You [I Just Want To Make You Smile]', 'Marcus Miller', (125.147, -13.078))"
"('TRABICV128F146AEF8', 'info')","('Deep Night/Softly As In A Morning Sunrise (Medley)', 'Terry Snyder', (112.097, -12.752))"
"('TRABIZN128F9317EDF', 'info')","('Youlan_ Lonely Orchid (solo guqin)', 'David Mingyue Liang', (163.67, -16.077))"
"('TRABHVL128F92EFB0E', 'info')","('Suffocating Under Words Of Sorrow (What Can I Do)', 'Bullet For My Valentine', (188.924, -2.315))"
"('TRABHFK128F92F1271', 'info')","('Hawaiian Chimes', 'Leonard Kwan', (108.912, -17.805))"
"('TRABHKR128F424944A', 'info')","('Turn Around', 'True Believers', (160.731, -4.228))"
"('TRABHTQ128F92DB038', 'info')","('Tumba Tumba', 'Charanga Forever', (203.964, -6.622))"
"('TRABHWW128F424E9D2', 'info')","('I\x19m Moving On', 'The Hit Factory', (126.342, -8.299))"
"('TRABHVF128F425A0C9', 'info')","(""Why don't you eat where you slept last night ?"", 'Zuzu Bollin', (131.683, -19.263))"
"('TRABHBA128F424CF80', 'info')","('Hex Breaker', 'Taint', (92.044, -4.583))"
"('TRABHCE128F426361B', 'info')","('The Melting Moon (Edit)', 'VHS Or Beta', (126.806, -5.893))"
"('TRABHNS128F93125B5', 'info')","(""L'accordéoniste"", ""Les Hurlements D'leo"", (104.307, -7.693))"
"('TRABXWD128F425AD1E', 'info')","('Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman)', 'Beenie Man Featuring Wyclef And Redman', (79.823, -4.541))"
"('TRABXPR128F92F27FE', 'info')","('Shooting Stars', 'Cauterize', (97.148, -4.714))"
"('TRABXTZ128F14A46A3', 'info')","('The Blessing', 'Joi', (95.973, -4.141))"
"('TRABXLH128F935F8E7', 'info')","('Little Bitty Pretty One', 'Dee Clark', (91.704, -9.56))"
"('TRABXSN128F92E7B93', 'info')","('Whip It', 'DJ Slugo', (150.056, -9.699))"
"('TRABXSA128F932BD6F', 'info')","('The Cookie Bakers of the Night', 'Laurie Berkner', (144.71, -16.263))"
"('TRABXHC128F4250CCE', 'info')","('Crying Time', 'Commander Cody And His Lost Planet Airmen', (104.823, -16.357))"
"('TRABXJO12903CF0E6F', 'info')","('You Can Always Come Home', 'Commissioned', (157.869, -8.132))"
"('TRABXVE128F4284AFC', 'info')","('Citizen Of The Planet', 'Simon & Garfunkel', (151.5, -13.047))"
"('TRABXFI12903CC4E89', 'info')","('Doctor Of Hearts (Album Version)', 'THE CHIFFONS', (120.712, -7.0))"
"('TRABXGB128F9305C59', 'info')","('La Vida En Rosa', 'S. Solis y Orquesta', (63.007, -11.415))"
"('TRABONG128EF36206F', 'info')","('Flores Negras', 'Barbarito Diez', (85.878, -9.718))"
"('TRABOPD128F422E200', 'info')","('Metal from Hell...22nd Century', ""Satan's Host"", (121.553, -3.47))"
"('TRABOUV128F149E919', 'info')","('The Girl I Find (LP Version)', 'The Impressions', (81.586, -10.453))"
"('TRABONH128F92D58DA', 'info')","('Rollercoaster Ride', 'Aaron Watson', (155.896, -8.942))"
"('TRABOOL128F426E836', 'info')","('Turning Away', 'Mary Black', (163.567, -9.464))"
"('TRABOXX128F92F29EB', 'info')","('Panda Bear', 'Owl City', (150.066, -7.188))"
"('TRABMZZ128F4249C60', 'info')","('As Diehard As They Come (Album Version)', 'Hatebreed', (85.771, -3.806))"
"('TRABMXM128F930C6D2', 'info')","('Rain / Ekoln', 'Olov Johansson_ Catriona Mckay', (74.046, -14.217))"
"('TRABMKI128F422E0BE', 'info')","('Now You Know', 'The Real Kids', (147.661, -8.471))"
"('TRABMKR128F92CC02B', 'info')","(""I'm Sitting Here Waiting"", 'Eddie Boyd', (84.224, -14.688))"
"('TRABMFI128F1476F9F', 'info')","(""When The World Is Running Down_ You Make The Best Of What's Still Around"", 'The Police', (123.657, -10.45))"
"('TRABMRL12903CD0B4A', 'info')","('Sex Objekt', 'Jack Orsen & Taktlo$$', (167.902, -6.609))"
"('TRABMRC128F424A707', 'info')","('Korrupted - Remix', 'Tha Chamba', (172.287, -6.816))"
"('TRABMJH128F931DF5D', 'info')","('My Bonnie Lies Over the Ocean', 'Kinky', (144.954, -4.179))"
"('TRABMBK12903CB8E0A', 'info')","('Mother', 'Circular', (75.127, -27.806))"
"('TRABMDN128F4222B61', 'info')","('A La Memoria Del Muerto', 'Fruko Y Sus Tesos', (106.769, -6.206))"
"('TRABMYD128F428BD38', 'info')","('Reason With The Beast', 'Shriekback', (100.15, -11.661))"
"('TRABMDW128F14682DD', 'info')","(""Sayin' Dope"", 'The Bucketheads', (120.876, -14.979))"
"('TRABRRN12903CF084B', 'info')","('Great Is Thy Faithfulness', 'Vickie Winans', (79.734, -26.626))"
"('TRABRSM12903CAF98F', 'info')","('Party In The Burbs', 'John Brown', (87.453, -3.951))"
"('TRABROW128F9338E5B', 'info')","('Ponto', 'Kali', (138.048, -6.26))"
"('TRABRMJ128E0780E42', 'info')","('A New Hope', 'Blink-182', (200.716, -7.315))"
"('TRABRGV128E07999DF', 'info')","('Mr. Prime Minister', 'Ms. Dynamite', (125.916, -9.903))"
"('TRABRKV12903CE589C', 'info')","('I Love You And You Love Me', 'Andy Russell', (85.311, -9.186))"
"('TRABRMZ128F4261DED', 'info')","('Como La Flor (2005 Re-mastering) (Live)', 'Selena', (182.168, -7.951))"
"('TRABREH12903CE49E8', 'info')","('Bus Station Blues (Live)', 'Little Freddie King', (100.011, -12.552))"
"('TRABYYZ128F932EB6C', 'info')","('What To Do Crying Waiting Hoping Learning The Game', 'Bobby Vee', (117.454, -14.489))"
"('TRABYSX12903CFC9E4', 'info')","('Imagination', 'Hysterie', (130.032, -10.976))"
"('TRABYEY128F933773A', 'info')","('This Is NOT a Crass Song', 'Anti-Flag', (141.334, -10.609))"
"('TRABYOS12903CC4A81', 'info')","('Skeletons (Live Acoustic Version)', 'Rickie Lee Jones', (70.331, -21.978))"
"('TRABYCO128F4271180', 'info')","('Everyone_ Everywhere_ Everytime', 'Greater Vision', (135.955, -10.3))"
"('TRABYAR128F931B1A4', 'info')","('Something For The Pain', 'Robben Ford', (111.903, -6.311))"
"('TRABYVN128F429E5CF', 'info')","('Flashflood', 'Aesop Rock', (167.909, -6.022))"
"('TRABYZL128F92E639C', 'info')","('El niño de la calle', 'Alfredo Gutiérrez', (86.199, -8.521))"
"('TRABYND128F42765BB', 'info')","('Soul Searcher', 'Joe Lynn Turner', (86.665, -12.649))"
"('TRABAXR128F426515F', 'info')","('Wessex Loses a Bride', 'Nick Ingman;Gavyn Wright', (104.394, -18.703))"
"('TRABAWW128F4250A31', 'info')","('Knocked Out Of The Park', 'John Davis', (74.072, -22.289))"
"('TRABACN128F425B784', 'info')","('OAKtown', 'Casual', (106.689, -8.422))"
"('TRABAFJ128F42AF24E', 'info')","('Larger Than Life', 'Backstreet Boys', (112.787, -5.12))"
"('TRABAFP128F931E9A1', 'info')","('I Hold Your Hand In Mine [Live At Royal Albert Hall]', 'Tiny Tim', (93.779, -23.996))"
"('TRABAIO128F42938F9', 'info')","('Baby Come To Me', 'Kenny G featuring Daryl Hall', (89.865, -8.041))"
"('TRABAXV128F92F6AE3', 'info')","('Erica (2005 Digital Remaster)', 'Eddie Calvert', (159.587, -9.672))"
"('TRABAZH128F930419A', 'info')","('Blessed Assurance', 'Glad', (192.702, -10.754))"
"('TRABAXL128F424FC50', 'info')","('Salt In NYC', 'Trafik', (130.006, -10.683))"
"('TRABATO128F42627E9', 'info')","('Den Pai Alo', 'Christos Dantis', (133.339, -10.957))"
"('TRABAVQ12903CBF7E0', 'info')","('It Wont Be Christmas', 'David Martin', (98.718, -14.835))"
"('TRABBTA128F933D304', 'info')","('Got My Mojo Workin', 'Pucho & His Latin Soul Brothers', (231.867, -15.672))"
"('TRABBOR128F4286200', 'info')","('Sono andati? Fingevo di dormire', 'Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti', (86.666, -26.358))"
"('TRABBLU128F93349CF', 'info')","('Kutt Free (DJ Volume Remix)', 'Jinx', (89.345, -7.884))"
"('TRABBVJ128F92F7EAA', 'info')","('Get Your Head Stuck On Your Neck', 'Soul Mekanik', (190.698, -21.593))"
"('TRABBJE12903CDB442', 'info')","('Clementina Santafè', 'Gloriana', (143.601, -15.599))"
"('TRABBNP128F932546F', 'info')","('Ten Tonne', 'Chase & Status', (174.993, -5.134))"
"('TRABBZN12903CD9297', 'info')","('Sonnerie lalaleulé hi houuu', 'Blingtones', (95.225, -11.494))"
"('TRABBOP128F931B50D', 'info')","('A Higher Place (Album Version)', 'Tom Petty', (129.122, -4.954))"
"('TRABBXU128F92FEF48', 'info')","('Jenny Take a Ride', 'Mitch Ryder', (97.538, -11.255))"
"('TRABBBV128F42967D7', 'info')","('Rumba De Barcelona', 'Los Manolos', (118.595, -4.37))"
"('TRABBKX128F4285205', 'info')","('Wild Rose (Back 2 Basics Mix)', 'Bombay Rockers', (81.319, -6.358))"
"('TRABBAM128F429D223', 'info')","('Loaded Like A Gun', 'Steel Rain', (98.11, -8.372))"
"('TRABNBD128F426FA88', 'info')","('No Unexpected Guests', 'John Frizzell', (210.898, -23.685))"
"('TRABNEV128F92F9F62', 'info')","('Dark Angel', 'Precious Bryant', (91.538, -9.131))"
"('TRABNIP12903CB604F', 'info')","('Ven Conmigo/Perdoname (Live)', 'Selena', (106.438, -5.68))"
"('TRABNLE128EF34B85D', 'info')","('Prvni vesela', 'Krystof', (93.015, -7.499))"
"('TRABNRG128F425E087', 'info')","('Crass Commercialism', 'Black Flag', (70.649, -18.91))"
"('TRABNET128F14560AC', 'info')","('Trouble In The City', 'J.J. Cale', (133.398, -18.863))"
"('TRABNIQ128F4261298', 'info')","('Taste Of Dis (Explicit Version)', 'Brooke Valentine', (111.936, -6.825))"
"('TRABNEX128F92C9DEA', 'info')","('Knocked Up', 'Kings Of Leon', (114.73, -7.714))"
"('TRABNNO128F9342FE3', 'info')","(""If You'd Only Talk To Me (Bonus Track)"", 'Claire Hamill', (101.662, -10.225))"
"('TRABNDD128F933D3C7', 'info')","('Walls And Cannonballs (Album)', 'Sister Hazel', (140.259, -6.481))"
"('TRABNQN128F4271546', 'info')","('Librado Maldonado', 'Los Originales De San Juan', (179.502, -7.711))"
"('TRABSVZ12903CD9E8C', 'info')","('Your Amazing Grace (feat. Raul Midón)', 'Marcus Miller', (152.194, -9.469))"
"('TRABSAR128F42324A8', 'info')","('Compulsory Resurrection', 'Abysmal Dawn', (125.086, -5.766))"
"('TRABSEN128F424AA36', 'info')","('Lobotomy', 'Chaotica', (135.072, -6.883))"
"('TRABSNL128F92E2872', 'info')","(""Don't Cry_ Joe"", 'Gordon Jenkins', (66.988, -11.549))"
"('TRABSXW128F4233422', 'info')","('Into A Swan', 'Siouxsie', (115.033, -6.931))"
"('TRABSNU128F14AFD7F', 'info')","('La Excursion', '1. Futurologischer Congress', (80.315, -10.918))"
"('TRABSPB12903D1337A', 'info')","('Big Balls And Cow Town', 'Asleep At The Wheel', (126.533, -10.85))"
"('TRABSKK128F421A902', 'info')","('Party Til The Cows Come Home', 'Elvin Bishop', (150.013, -5.208))"
"('TRABSJS128F933BD67', 'info')","('The tears I cried', 'Lara & The Gumbo Lickers', (93.425, -8.72))"
"('TRABSZH128F428D89E', 'info')","('To The Stars', 'Claire Hamill', (178.725, -12.677))"
"('TRABSUT128F429C161', 'info')","('Lie Down And Be Counted (2007 Digital Remaster)', 'Neil Innes', (141.116, -10.881))"
"('TRABFXR128F9350B92', 'info')","('All Over Me', 'Jay Tee & Baby Bash', (98.983, -5.234))"
"('TRABFVS128F4289CE5', 'info')","('Song For Mom (LP Version)', 'STEVE CAMP', (139.07, -9.371))"
"('TRABFGJ12903CF6A75', 'info')","(""Just A Little Lovin' (Will Go A Long Way)"", 'Eddy Arnold', (157.779, -14.014))"
